species	import_date	sample_id	plate_number	count	run	biol_repl	tech_repl	drug	concentration	control	NT_code	rare_species	rel_abundance	rel_to_standard_abundance	AUC	maxOD	finalOD	absolute_abundance
Prevotella copri	11042019	E11LM1844	2	3	LM1844	1	2	Niclosamide	80	FALSE	NT5019	TRUE	1.0465724751439037e-4	0.0038510911424903724	0.908403815008098	1.0216242191254203	1.0206631427198465	1.0681979515644651e-4
Roseburia intestinalis	11042019	E11LM1844	2	1402	LM1844	1	2	Niclosamide	80	FALSE	NT5011	FALSE	0.048909820338391766	1.7997432605905006	0.908403815008098	1.0216242191254203	1.0206631427198465	0.049920450936446
Ruminococcus bromii	11042019	E11LM1844	2	0	LM1844	1	2	Niclosamide	80	FALSE	NT5045	TRUE	0	0	0.908403815008098	1.0216242191254203	1.0206631427198465	0
Ruminococcus gnavus	11042019	E11LM1844	2	216	LM1844	1	2	Niclosamide	80	FALSE	NT5046	FALSE	0.0075353218210361065	0.2772785622593068	0.908403815008098	1.0216242191254203	1.0206631427198465	0.007691025251264149
Ruminococcus torques	11042019	E11LM1844	2	0	LM1844	1	2	Niclosamide	80	FALSE	NT5047	TRUE	0	0	0.908403815008098	1.0216242191254203	1.0206631427198465	0
Streptococcus parasanguinis	11042019	E11LM1844	2	23	LM1844	1	2	Niclosamide	80	FALSE	NT5072	FALSE	8.023722309436595e-4	0.029525032092426184	0.908403815008098	1.0216242191254203	1.0206631427198465	8.189517628660899e-4
Streptococcus salivarius	11042019	E11LM1844	2	4	LM1844	1	2	Niclosamide	80	FALSE	NT5038	FALSE	1.3954299668585382e-4	0.005134788189987163	0.908403815008098	1.0216242191254203	1.0206631427198465	1.4242639354192867e-4
Veillonella parvula	11042019	E11LM1844	2	779	LM1844	1	2	Niclosamide	80	FALSE	NT5017	FALSE	0.027175998604570033	1	0.908403815008098	1.0216242191254203	1.0206631427198465	0.02773754014229061
Akkermansia muciniphila	11042019	B11LM1857	2	0	LM1857	1	2	Tamoxifen	80	FALSE	NT5021	TRUE	0	0	0.4708764289602613	0.6653445711452651	0.6653445711452651	0
Bacteroides fragilis	11042019	B11LM1857	2	8	LM1857	1	2	Tamoxifen	80	FALSE	NT5003	FALSE	3.5760582897501227e-4	0.25	0.4708764289602613	0.6653445711452651	0.6653445711452651	2.3793109691842655e-4
Bacteroides thetaiotaomicron	11042019	B11LM1857	2	38	LM1857	1	2	Tamoxifen	80	FALSE	NT5004	FALSE	0.0016986276876313083	1.1875	0.4708764289602613	0.6653445711452651	0.6653445711452651	0.0011301727103625262
Bacteroides uniformis	11042019	B11LM1857	2	9	LM1857	1	2	Tamoxifen	80	FALSE	NT5002	FALSE	4.023065575968888e-4	0.28125	0.4708764289602613	0.6653445711452651	0.6653445711452651	2.676724840332299e-4
Bifidobacterium adolescentis	11042019	B11LM1857	2	0	LM1857	1	2	Tamoxifen	80	FALSE	NT5022	TRUE	0	0	0.4708764289602613	0.6653445711452651	0.6653445711452651	0
Bifidobacterium longum subsp. longum	11042019	B11LM1857	2	0	LM1857	1	2	Tamoxifen	80	FALSE	NT5028	TRUE	0	0	0.4708764289602613	0.6653445711452651	0.6653445711452651	0
Bilophila wadsworthia	11042019	B11LM1857	2	73	LM1857	1	2	Tamoxifen	80	FALSE	NT5036	TRUE	0.0032631531893969872	2.28125	0.4708764289602613	0.6653445711452651	0.6653445711452651	0.0021711212593806426
Blautia obeum	11042019	B11LM1857	2	1	LM1857	1	2	Tamoxifen	80	FALSE	NT5069	TRUE	4.4700728621876533e-5	0.03125	0.4708764289602613	0.6653445711452651	0.6653445711452651	2.974138711480332e-5
Clostridium perfringens	11042019	B11LM1857	2	6958	LM1857	1	2	Tamoxifen	80	FALSE	NT5032	FALSE	0.3110276697510169	217.4375	0.4708764289602613	0.6653445711452651	0.6653445711452651	0.2069405715448015
Collinsella aerofaciens	11042019	B11LM1857	2	1	LM1857	1	2	Tamoxifen	80	FALSE	NT5073	FALSE	4.4700728621876533e-5	0.03125	0.4708764289602613	0.6653445711452651	0.6653445711452651	2.974138711480332e-5
Coprococcus comes	11042019	B11LM1857	2	12	LM1857	1	2	Tamoxifen	80	FALSE	NT5048	FALSE	5.364087434625185e-4	0.37500000000000006	0.4708764289602613	0.6653445711452651	0.6653445711452651	3.568966453776399e-4
Dorea formicigenerans	11042019	B11LM1857	2	3	LM1857	1	2	Tamoxifen	80	FALSE	NT5076	FALSE	1.3410218586562962e-4	0.09375000000000001	0.4708764289602613	0.6653445711452651	0.6653445711452651	8.922416134440997e-5
Eggerthella lenta	11042019	B11LM1857	2	6	LM1857	1	2	Tamoxifen	80	FALSE	NT5024	FALSE	2.6820437173125924e-4	0.18750000000000003	0.4708764289602613	0.6653445711452651	0.6653445711452651	1.7844832268881994e-4
Escherichia coli ED1a	11042019	B11LM1857	2	14980	LM1857	1	2	Tamoxifen	80	FALSE	NT5078	FALSE	0.6696169147557105	468.125	0.4708764289602613	0.6653445711452651	0.6653445711452651	0.44552597897975377
Eubacterium rectale	11042019	B11LM1857	2	11	LM1857	1	2	Tamoxifen	80	FALSE	NT5009	FALSE	4.917080148406419e-4	0.34375000000000006	0.4708764289602613	0.6653445711452651	0.6653445711452651	3.2715525826283655e-4
Fusobacterium nucleatum subsp. nucleatum	11042019	B11LM1857	2	32	LM1857	1	2	Tamoxifen	80	FALSE	NT5025	FALSE	0.001430423315900049	1	0.4708764289602613	0.6653445711452651	0.6653445711452651	9.517243876737062e-4
Odoribacter splanchnicus	11042019	B11LM1857	2	0	LM1857	1	2	Tamoxifen	80	FALSE	NT5081	TRUE	0	0	0.4708764289602613	0.6653445711452651	0.6653445711452651	0
Parabacteroides distasonis	11042019	B11LM1857	2	2	LM1857	1	2	Tamoxifen	80	FALSE	NT5074	TRUE	8.940145724375307e-5	0.0625	0.4708764289602613	0.6653445711452651	0.6653445711452651	5.948277422960664e-5
Parabacteroides merdae	11042019	B11LM1857	2	4	LM1857	1	2	Tamoxifen	80	FALSE	NT5071	FALSE	1.7880291448750613e-4	0.125	0.4708764289602613	0.6653445711452651	0.6653445711452651	1.1896554845921328e-4
Prevotella copri	11042019	B11LM1857	2	0	LM1857	1	2	Tamoxifen	80	FALSE	NT5019	TRUE	0	0	0.4708764289602613	0.6653445711452651	0.6653445711452651	0
Roseburia intestinalis	11042019	B11LM1857	2	22	LM1857	1	2	Tamoxifen	80	FALSE	NT5011	FALSE	9.834160296812839e-4	0.6875000000000001	0.4708764289602613	0.6653445711452651	0.6653445711452651	6.543105165256731e-4
Ruminococcus bromii	11042019	B11LM1857	2	0	LM1857	1	2	Tamoxifen	80	FALSE	NT5045	TRUE	0	0	0.4708764289602613	0.6653445711452651	0.6653445711452651	0
Ruminococcus gnavus	11042019	B11LM1857	2	1	LM1857	1	2	Tamoxifen	80	FALSE	NT5046	FALSE	4.4700728621876533e-5	0.03125	0.4708764289602613	0.6653445711452651	0.6653445711452651	2.974138711480332e-5
Ruminococcus torques	11042019	B11LM1857	2	0	LM1857	1	2	Tamoxifen	80	FALSE	NT5047	TRUE	0	0	0.4708764289602613	0.6653445711452651	0.6653445711452651	0
Streptococcus parasanguinis	11042019	B11LM1857	2	16	LM1857	1	2	Tamoxifen	80	FALSE	NT5072	FALSE	7.152116579500245e-4	0.5	0.4708764289602613	0.6653445711452651	0.6653445711452651	4.758621938368531e-4
Streptococcus salivarius	11042019	B11LM1857	2	4	LM1857	1	2	Tamoxifen	80	FALSE	NT5038	FALSE	1.7880291448750613e-4	0.125	0.4708764289602613	0.6653445711452651	0.6653445711452651	1.1896554845921328e-4
Veillonella parvula	11042019	B11LM1857	2	213	LM1857	1	2	Tamoxifen	80	FALSE	NT5017	FALSE	0.009521255196459702	6.65625	0.4708764289602613	0.6653445711452651	0.6653445711452651	0.0063349154554531075
Akkermansia muciniphila	11042019	E10LM1847	1	0	LM1847	1	2	Aripiprazole	80	FALSE	NT5021	TRUE	0	0	1.0038008446321405	1.099072718399219	1.0239141044411906	0
Bacteroides fragilis	11042019	E10LM1847	1	229	LM1847	1	2	Aripiprazole	80	FALSE	NT5003	FALSE	0.009512732106509367	0.24676724137931033	1.0038008446321405	1.099072718399219	1.0239141044411906	0.009740220575625498
Bacteroides thetaiotaomicron	11042019	E10LM1847	1	1348	LM1847	1	2	Aripiprazole	80	FALSE	NT5004	FALSE	0.05599634445229095	1.4525862068965518	1.0038008446321405	1.099072718399219	1.0239141044411906	0.05733544688184792
Bacteroides uniformis	11042019	E10LM1847	1	236	LM1847	1	2	Aripiprazole	80	FALSE	NT5002	FALSE	0.009803514310638474	0.2543103448275862	1.0038008446321405	1.099072718399219	1.0239141044411906	0.010037956575753789
Bifidobacterium adolescentis	11042019	E10LM1847	1	12	LM1847	1	2	Aripiprazole	80	FALSE	NT5022	TRUE	4.98483778507041e-4	0.012931034482758619	1.0038008446321405	1.099072718399219	1.0239141044411906	5.104045716484977e-4
Bifidobacterium longum subsp. longum	11042019	E10LM1847	1	2	LM1847	1	2	Aripiprazole	80	FALSE	NT5028	TRUE	8.308062975117352e-5	0.0021551724137931034	1.0038008446321405	1.099072718399219	1.0239141044411906	8.506742860808296e-5
Bilophila wadsworthia	11042019	E10LM1847	1	1	LM1847	1	2	Aripiprazole	80	FALSE	NT5036	TRUE	4.154031487558676e-5	0.0010775862068965517	1.0038008446321405	1.099072718399219	1.0239141044411906	4.253371430404148e-5
Blautia obeum	11042019	E10LM1847	1	6	LM1847	1	2	Aripiprazole	80	FALSE	NT5069	TRUE	2.492418892535205e-4	0.006465517241379309	1.0038008446321405	1.099072718399219	1.0239141044411906	2.5520228582424887e-4
Clostridium perfringens	11042019	E10LM1847	1	10734	LM1847	1	2	Aripiprazole	80	FALSE	NT5032	FALSE	0.4458937398745482	11.566810344827585	1.0038008446321405	1.099072718399219	1.0239141044411906	0.4565568893395812
Collinsella aerofaciens	11042019	E10LM1847	1	123	LM1847	1	2	Aripiprazole	80	FALSE	NT5073	FALSE	0.0051094587296971715	0.13254310344827586	1.0038008446321405	1.099072718399219	1.0239141044411906	0.0052316468593971025
Coprococcus comes	11042019	E10LM1847	1	372	LM1847	1	2	Aripiprazole	80	FALSE	NT5048	FALSE	0.015452997133718274	0.40086206896551724	1.0038008446321405	1.099072718399219	1.0239141044411906	0.015822541721103433
Dorea formicigenerans	11042019	E10LM1847	1	487	LM1847	1	2	Aripiprazole	80	FALSE	NT5076	FALSE	0.02023013334441075	0.5247844827586207	1.0038008446321405	1.099072718399219	1.0239141044411906	0.0207139188660682
Eggerthella lenta	11042019	E10LM1847	1	726	LM1847	1	2	Aripiprazole	80	FALSE	NT5024	FALSE	0.030158268599675984	0.7823275862068965	1.0038008446321405	1.099072718399219	1.0239141044411906	0.030879476584734115
Escherichia coli ED1a	11042019	E10LM1847	1	2629	LM1847	1	2	Aripiprazole	80	FALSE	NT5078	FALSE	0.10920948780791759	2.8329741379310347	1.0038008446321405	1.099072718399219	1.0239141044411906	0.11182113490532505
Eubacterium rectale	11042019	E10LM1847	1	25	LM1847	1	2	Aripiprazole	80	FALSE	NT5009	FALSE	0.001038507871889669	0.02693965517241379	1.0038008446321405	1.099072718399219	1.0239141044411906	0.001063342857601037
Fusobacterium nucleatum subsp. nucleatum	11042019	E10LM1847	1	2306	LM1847	1	2	Aripiprazole	80	FALSE	NT5025	FALSE	0.09579196610310306	2.484913793103448	1.0038008446321405	1.099072718399219	1.0239141044411906	0.09808274518511965
Odoribacter splanchnicus	11042019	E10LM1847	1	0	LM1847	1	2	Aripiprazole	80	FALSE	NT5081	TRUE	0	0	1.0038008446321405	1.099072718399219	1.0239141044411906	0
Parabacteroides distasonis	11042019	E10LM1847	1	3	LM1847	1	2	Aripiprazole	80	FALSE	NT5074	TRUE	1.2462094462676026e-4	0.0032327586206896547	1.0038008446321405	1.099072718399219	1.0239141044411906	1.2760114291212444e-4
Parabacteroides merdae	11042019	E10LM1847	1	786	LM1847	1	2	Aripiprazole	80	FALSE	NT5071	FALSE	0.03265068749221119	0.8469827586206897	1.0038008446321405	1.099072718399219	1.0239141044411906	0.0334314994429766
Prevotella copri	11042019	E10LM1847	1	2	LM1847	1	2	Aripiprazole	80	FALSE	NT5019	TRUE	8.308062975117352e-5	0.0021551724137931034	1.0038008446321405	1.099072718399219	1.0239141044411906	8.506742860808296e-5
Roseburia intestinalis	11042019	E10LM1847	1	169	LM1847	1	2	Aripiprazole	80	FALSE	NT5011	FALSE	0.0070203132139741616	0.18211206896551724	1.0038008446321405	1.099072718399219	1.0239141044411906	0.00718819771738301
Ruminococcus bromii	11042019	E10LM1847	1	0	LM1847	1	2	Aripiprazole	80	FALSE	NT5045	TRUE	0	0	1.0038008446321405	1.099072718399219	1.0239141044411906	0
Ruminococcus gnavus	11042019	E10LM1847	1	40	LM1847	1	2	Aripiprazole	80	FALSE	NT5046	FALSE	0.0016616125950234702	0.043103448275862065	1.0038008446321405	1.099072718399219	1.0239141044411906	0.001701348572161659
Ruminococcus torques	11042019	E10LM1847	1	1	LM1847	1	2	Aripiprazole	80	FALSE	NT5047	TRUE	4.154031487558676e-5	0.0010775862068965517	1.0038008446321405	1.099072718399219	1.0239141044411906	4.253371430404148e-5
Streptococcus parasanguinis	11042019	E10LM1847	1	289	LM1847	1	2	Aripiprazole	80	FALSE	NT5072	FALSE	0.012005150999044572	0.3114224137931034	1.0038008446321405	1.099072718399219	1.0239141044411906	0.012292243433867988
Streptococcus salivarius	11042019	E10LM1847	1	249	LM1847	1	2	Aripiprazole	80	FALSE	NT5038	FALSE	0.010343538404021102	0.2683189655172414	1.0038008446321405	1.099072718399219	1.0239141044411906	0.01059089486170633
Veillonella parvula	11042019	E10LM1847	1	1819	LM1847	1	2	Aripiprazole	80	FALSE	NT5017	FALSE	0.07556183275869231	1.9601293103448276	1.0038008446321405	1.099072718399219	1.0239141044411906	0.07736882631905145
Akkermansia muciniphila	11042019	B5LM1847	2	21	LM1847	1	1	Tamoxifen	80	FALSE	NT5021	TRUE	0.0011976047904191617	0.7241379310344828	0.2702684616156772	0.314453125	0.3125	3.7425149700598805e-4
Bacteroides fragilis	11042019	B5LM1847	2	3	LM1847	1	1	Tamoxifen	80	FALSE	NT5003	FALSE	1.7108639863130882e-4	0.10344827586206898	0.2702684616156772	0.314453125	0.3125	5.346449957228401e-5
Bacteroides thetaiotaomicron	11042019	B5LM1847	2	12	LM1847	1	1	Tamoxifen	80	FALSE	NT5004	FALSE	6.843455945252353e-4	0.4137931034482759	0.2702684616156772	0.314453125	0.3125	2.1385799828913603e-4
Bacteroides uniformis	11042019	B5LM1847	2	2	LM1847	1	1	Tamoxifen	80	FALSE	NT5002	FALSE	1.140575990875392e-4	0.06896551724137931	0.2702684616156772	0.314453125	0.3125	3.5642999714856e-5
Bifidobacterium adolescentis	11042019	B5LM1847	2	0	LM1847	1	1	Tamoxifen	80	FALSE	NT5022	TRUE	0	0	0.2702684616156772	0.314453125	0.3125	0
Bifidobacterium longum subsp. longum	11042019	B5LM1847	2	0	LM1847	1	1	Tamoxifen	80	FALSE	NT5028	TRUE	0	0	0.2702684616156772	0.314453125	0.3125	0
Bilophila wadsworthia	11042019	B5LM1847	2	88	LM1847	1	1	Tamoxifen	80	FALSE	NT5036	TRUE	0.0050185343598517255	3.03448275862069	0.2702684616156772	0.314453125	0.3125	0.0015682919874536643
Blautia obeum	11042019	B5LM1847	2	1	LM1847	1	1	Tamoxifen	80	FALSE	NT5069	TRUE	5.70287995437696e-5	0.034482758620689655	0.2702684616156772	0.314453125	0.3125	1.7821499857428e-5
Clostridium perfringens	11042019	B5LM1847	2	56	LM1847	1	1	Tamoxifen	80	FALSE	NT5032	FALSE	0.0031936127744510976	1.9310344827586206	0.2702684616156772	0.314453125	0.3125	9.98003992015968e-4
Collinsella aerofaciens	11042019	B5LM1847	2	0	LM1847	1	1	Tamoxifen	80	FALSE	NT5073	FALSE	0	0	0.2702684616156772	0.314453125	0.3125	0
Coprococcus comes	11042019	B5LM1847	2	7	LM1847	1	1	Tamoxifen	80	FALSE	NT5048	FALSE	3.992015968063872e-4	0.24137931034482757	0.2702684616156772	0.314453125	0.3125	1.24750499001996e-4
Dorea formicigenerans	11042019	B5LM1847	2	5	LM1847	1	1	Tamoxifen	80	FALSE	NT5076	FALSE	2.8514399771884804e-4	0.1724137931034483	0.2702684616156772	0.314453125	0.3125	8.910749928714e-5
Eggerthella lenta	11042019	B5LM1847	2	2	LM1847	1	1	Tamoxifen	80	FALSE	NT5024	FALSE	1.140575990875392e-4	0.06896551724137931	0.2702684616156772	0.314453125	0.3125	3.5642999714856e-5
Escherichia coli ED1a	11042019	B5LM1847	2	16707	LM1847	1	1	Tamoxifen	80	FALSE	NT5078	FALSE	0.9527801539777587	576.1034482758621	0.2702684616156772	0.314453125	0.3125	0.29774379811804963
Eubacterium rectale	11042019	B5LM1847	2	3	LM1847	1	1	Tamoxifen	80	FALSE	NT5009	FALSE	1.7108639863130882e-4	0.10344827586206898	0.2702684616156772	0.314453125	0.3125	5.346449957228401e-5
Fusobacterium nucleatum subsp. nucleatum	11042019	B5LM1847	2	590	LM1847	1	1	Tamoxifen	80	FALSE	NT5025	FALSE	0.03364699173082407	20.344827586206897	0.2702684616156772	0.314453125	0.3125	0.010514684915882522
Odoribacter splanchnicus	11042019	B5LM1847	2	0	LM1847	1	1	Tamoxifen	80	FALSE	NT5081	TRUE	0	0	0.2702684616156772	0.314453125	0.3125	0
Parabacteroides distasonis	11042019	B5LM1847	2	0	LM1847	1	1	Tamoxifen	80	FALSE	NT5074	TRUE	0	0	0.2702684616156772	0.314453125	0.3125	0
Parabacteroides merdae	11042019	B5LM1847	2	29	LM1847	1	1	Tamoxifen	80	FALSE	NT5071	FALSE	0.0016538351867693185	1	0.2702684616156772	0.314453125	0.3125	5.16823495865412e-4
Prevotella copri	11042019	B5LM1847	2	3	LM1847	1	1	Tamoxifen	80	FALSE	NT5019	TRUE	1.7108639863130882e-4	0.10344827586206898	0.2702684616156772	0.314453125	0.3125	5.346449957228401e-5
Roseburia intestinalis	11042019	B5LM1847	2	33	LM1847	1	1	Tamoxifen	80	FALSE	NT5011	FALSE	0.001881950384944397	1.1379310344827587	0.2702684616156772	0.314453125	0.3125	5.88109495295124e-4
Ruminococcus bromii	11042019	B5LM1847	2	0	LM1847	1	1	Tamoxifen	80	FALSE	NT5045	TRUE	0	0	0.2702684616156772	0.314453125	0.3125	0
Ruminococcus gnavus	11042019	B5LM1847	2	3	LM1847	1	1	Tamoxifen	80	FALSE	NT5046	FALSE	1.7108639863130882e-4	0.10344827586206898	0.2702684616156772	0.314453125	0.3125	5.346449957228401e-5
Ruminococcus torques	11042019	B5LM1847	2	0	LM1847	1	1	Tamoxifen	80	FALSE	NT5047	TRUE	0	0	0.2702684616156772	0.314453125	0.3125	0
Streptococcus parasanguinis	11042019	B5LM1847	2	6	LM1847	1	1	Tamoxifen	80	FALSE	NT5072	FALSE	3.4217279726261765e-4	0.20689655172413796	0.2702684616156772	0.314453125	0.3125	1.0692899914456802e-4
Streptococcus salivarius	11042019	B5LM1847	2	2	LM1847	1	1	Tamoxifen	80	FALSE	NT5038	FALSE	1.140575990875392e-4	0.06896551724137931	0.2702684616156772	0.314453125	0.3125	3.5642999714856e-5
Veillonella parvula	11042019	B5LM1847	2	37	LM1847	1	1	Tamoxifen	80	FALSE	NT5017	FALSE	0.0021100655831194754	1.2758620689655173	0.2702684616156772	0.314453125	0.3125	6.593954947248361e-4
Akkermansia muciniphila	11042019	F12LM1847	1	3	LM1847	1	2	Sertindole	5	FALSE	NT5021	TRUE	5.518865321289943e-5	0.0011596443757247777	1.0332962880640142	1.0795510004880429	1.0366032210834553	5.720873568774933e-5
Bacteroides fragilis	11042019	F12LM1847	1	479	LM1847	1	2	Sertindole	5	FALSE	NT5003	FALSE	0.008811788296326275	0.18515655199072284	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.009134328131477309
Bacteroides thetaiotaomicron	11042019	F12LM1847	1	2587	LM1847	1	2	Sertindole	5	FALSE	NT5004	FALSE	0.04759101528725694	1	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.049332999741402504
Bacteroides uniformis	11042019	F12LM1847	1	661	LM1847	1	2	Sertindole	5	FALSE	NT5002	FALSE	0.012159899924575506	0.25550831078469266	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.012604991429867434
Bifidobacterium adolescentis	11042019	F12LM1847	1	9	LM1847	1	2	Sertindole	5	FALSE	NT5022	TRUE	1.655659596386983e-4	0.003478933127174333	1.0332962880640142	1.0795510004880429	1.0366032210834553	1.71626207063248e-4
Bifidobacterium longum subsp. longum	11042019	F12LM1847	1	10	LM1847	1	2	Sertindole	5	FALSE	NT5028	TRUE	1.8396217737633142e-4	0.0038654812524159254	1.0332962880640142	1.0795510004880429	1.0366032210834553	1.906957856258311e-4
Bilophila wadsworthia	11042019	F12LM1847	1	12	LM1847	1	2	Sertindole	5	FALSE	NT5036	TRUE	2.207546128515977e-4	0.004638577502899111	1.0332962880640142	1.0795510004880429	1.0366032210834553	2.2883494275099733e-4
Blautia obeum	11042019	F12LM1847	1	15	LM1847	1	2	Sertindole	5	FALSE	NT5069	TRUE	2.7594326606449716e-4	0.005798221878623889	1.0332962880640142	1.0795510004880429	1.0366032210834553	2.860436784387467e-4
Clostridium perfringens	11042019	F12LM1847	1	24068	LM1847	1	2	Sertindole	5	FALSE	NT5032	FALSE	0.44276016850935446	9.30344027831465	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.4589666168442503
Collinsella aerofaciens	11042019	F12LM1847	1	190	LM1847	1	2	Sertindole	5	FALSE	NT5073	FALSE	0.003495281370150297	0.07344414379590258	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.0036232199268907907
Coprococcus comes	11042019	F12LM1847	1	779	LM1847	1	2	Sertindole	5	FALSE	NT5048	FALSE	0.014330653617616217	0.3011209895632006	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.014855201700252242
Dorea formicigenerans	11042019	F12LM1847	1	427	LM1847	1	2	Sertindole	5	FALSE	NT5076	FALSE	0.007855184973969353	0.16505604947816005	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.008142710046222988
Eggerthella lenta	11042019	F12LM1847	1	2006	LM1847	1	2	Sertindole	5	FALSE	NT5024	FALSE	0.036902812781692086	0.7754155392346347	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.03825357459654172
Escherichia coli ED1a	11042019	F12LM1847	1	5382	LM1847	1	2	Sertindole	5	FALSE	NT5078	FALSE	0.09900844386394157	2.080402010050251	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.10263247182382229
Eubacterium rectale	11042019	F12LM1847	1	82	LM1847	1	2	Sertindole	5	FALSE	NT5009	FALSE	0.0015084898544859178	0.031696946269810594	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.0015637054421318152
Fusobacterium nucleatum subsp. nucleatum	11042019	F12LM1847	1	5785	LM1847	1	2	Sertindole	5	FALSE	NT5025	FALSE	0.10642211961220772	2.236180904522613	1.0332962880640142	1.0795510004880429	1.0366032210834553	0.11031751198454329
Odoribacter splanchnicus	11042019	F12LM1847	1	3	LM1847	1	2	Sertindole	5	FALSE	NT5081	TRUE	5.518865321289943e-5	0.0011596443757247777	1.0332962880640142	1.0795510004880429	1.0366032210834553	5.720873568774933e-5
Parabacteroides distasonis	11042019	F12LM1847	1	48	LM1847	1	2	Sertindole	5	FALSE	NT5074	TRUE	8.830184514063908e-4	0.018554310011596443	1.0332962880640142	1.0795510004880429	1.0366032210834553	9.153397710039893e-4
