id	drug	concentration	community	technical_replicate	sample_type	plate_number	time_point	area_drug	IS	area_is	IS_count	y	time
MZ006A_Felodipine_8000_C1_tech2_SN_P5_t10_POS.d	Felodipine	80	C1	tech2	SN	P5	t10	55623	area_is_caffeine	142124	43	0.784185043430458	10
MZ006A_Felodipine_8000_C1_tech1_WC_P5_t10_POS.d	Felodipine	80	C1	tech1	WC	P5	t10	92024	area_is_caffeine	141846	43	1.2999168749056997	10
MZ006A_Felodipine_8000_C1_tech2_WC_P5_t10_POS.d	Felodipine	80	C1	tech2	WC	P5	t10	87848	area_is_caffeine	144619	43	1.21713315407535	10
MZ006A_Felodipine_8000_C2_tech1_SN_P5_t10_POS.d	Felodipine	80	C2	tech1	SN	P5	t10	36022	area_is_caffeine	155563	43	0.3527581446556255	10
MZ006A_Felodipine_8000_C2_tech2_SN_P5_t10_POS.d	Felodipine	80	C2	tech2	SN	P5	t10	43582	area_is_caffeine	146691	43	0.4526048723325678	10
MZ006A_Felodipine_8000_C2_tech1_WC_P5_t10_POS.d	Felodipine	80	C2	tech1	WC	P5	t10	79854	area_is_caffeine	137440	43	0.8851137076223263	10
MZ006A_Felodipine_8000_C2_tech2_WC_P5_t10_POS.d	Felodipine	80	C2	tech2	WC	P5	t10	68093	area_is_caffeine	142179	43	0.7295961789532899	10
MZ006A_Ketoconazole_8000_C1_tech1_SN_P5_t10_POS.d	Ketoconazole	80	C1	tech1	SN	P5	t10	1488472	area_is_caffeine	170529	44	0.8689595194755655	10
MZ006A_Ketoconazole_8000_C1_tech2_SN_P5_t10_POS.d	Ketoconazole	80	C1	tech2	SN	P5	t10	1053958	area_is_caffeine	195322	44	0.5371916621044401	10
MZ006A_Ketoconazole_8000_C1_tech1_WC_P5_t10_POS.d	Ketoconazole	80	C1	tech1	WC	P5	t10	1891236	area_is_caffeine	187592	44	1.0036644316541397	10
MZ006A_Ketoconazole_8000_C1_tech2_WC_P5_t10_POS.d	Ketoconazole	80	C1	tech2	WC	P5	t10	1665225	area_is_caffeine	179318	44	0.9244983855959226	10
MZ006A_Ketoconazole_8000_C2_tech1_SN_P5_t10_POS.d	Ketoconazole	80	C2	tech1	SN	P5	t10	1119743	area_is_caffeine	165937	44	0.5415577400033802	10
MZ006A_Ketoconazole_8000_C2_tech2_SN_P5_t10_POS.d	Ketoconazole	80	C2	tech2	SN	P5	t10	1126094	area_is_caffeine	172863	44	0.5228080232785336	10
MZ006A_Ketoconazole_8000_C2_tech1_WC_P5_t10_POS.d	Ketoconazole	80	C2	tech1	WC	P5	t10	1560971	area_is_caffeine	181711	44	0.6894190212059419	10
MZ006A_Ketoconazole_8000_C2_tech2_WC_P5_t10_POS.d	Ketoconazole	80	C2	tech2	WC	P5	t10	754736	area_is_caffeine	194452	44	0.3114958726838648	10
MZ006A_Lansoprazole_8000_C1_tech1_SN_P5_t10_POS.d	Lansoprazole	80	C1	tech1	SN	P5	t10	9394	area_is_caffeine	165753	44	0.002121079446651047	10
MZ006A_Lansoprazole_8000_C1_tech2_SN_P5_t10_POS.d	Lansoprazole	80	C1	tech2	SN	P5	t10	14844	area_is_caffeine	184813	44	0.0030059808269114184	10
MZ006A_Lansoprazole_8000_C1_tech1_WC_P5_t10_POS.d	Lansoprazole	80	C1	tech1	WC	P5	t10	13537	area_is_caffeine	179273	44	0.0028260205794956566	10
MZ006A_Lansoprazole_8000_C1_tech2_WC_P5_t10_POS.d	Lansoprazole	80	C1	tech2	WC	P5	t10	14635	area_is_caffeine	157166	44	0.0034849929505817384	10
MZ006A_Lansoprazole_8000_C2_tech1_SN_P5_t10_POS.d	Lansoprazole	80	C2	tech1	SN	P5	t10	9554	area_is_caffeine	186288	44	0.00182180641736992	10
MZ006A_Lansoprazole_8000_C2_tech2_SN_P5_t10_POS.d	Lansoprazole	80	C2	tech2	SN	P5	t10	12425	area_is_caffeine	163434	44	0.002700572606642689	10
MZ006A_Lansoprazole_8000_C2_tech1_WC_P5_t10_POS.d	Lansoprazole	80	C2	tech1	WC	P5	t10	11042	area_is_caffeine	163961	44	0.0023922637260794365	10
MZ006A_Lansoprazole_8000_C2_tech2_WC_P5_t10_POS.d	Lansoprazole	80	C2	tech2	WC	P5	t10	8786	area_is_caffeine	179163	44	0.001741986334600334	10
MZ006A_Loratadine_8000_C1_tech1_SN_P5_t10_POS.d	Loratadine	80	C1	tech1	SN	P5	t10	1254510	area_is_warfarin	1392911	44	0.5486940295127176	10
MZ006A_Loratadine_8000_C1_tech2_SN_P5_t10_POS.d	Loratadine	80	C1	tech2	SN	P5	t10	961283	area_is_warfarin	1424781	44	0.41103861361350535	10
MZ006A_Loratadine_8000_C1_tech1_WC_P5_t10_POS.d	Loratadine	80	C1	tech1	WC	P5	t10	1392298	area_is_warfarin	1386991	44	0.6115585346512256	10
MZ006A_Loratadine_8000_C1_tech2_WC_P5_t10_POS.d	Loratadine	80	C1	tech2	WC	P5	t10	1371751	area_is_warfarin	1368983	44	0.6104592874963632	10
MZ006A_Loratadine_8000_C2_tech1_SN_P5_t10_POS.d	Loratadine	80	C2	tech1	SN	P5	t10	575813	area_is_warfarin	1509381	44	0.21162766780146047	10
MZ006A_Loratadine_8000_C2_tech2_SN_P5_t10_POS.d	Loratadine	80	C2	tech2	SN	P5	t10	789427	area_is_warfarin	1423566	44	0.30762684277477265	10
MZ006A_Loratadine_8000_C2_tech1_WC_P5_t10_POS.d	Loratadine	80	C2	tech1	WC	P5	t10	1132376	area_is_warfarin	1383852	44	0.4539320732560059	10
MZ006A_Loratadine_8000_C2_tech2_WC_P5_t10_POS.d	Loratadine	80	C2	tech2	WC	P5	t10	1405210	area_is_warfarin	1642433	44	0.47461715148167766	10
MZ006A_Loxapine_8000_C1_tech1_SN_P5_t10_POS.d	Loxapine	80	C1	tech1	SN	P5	t10	2768846	area_is_caffeine	178835	44	0.7160886491073877	10
MZ006A_Loxapine_8000_C1_tech2_SN_P5_t10_POS.d	Loxapine	80	C1	tech2	SN	P5	t10	2275827	area_is_caffeine	190141	44	0.5535845732394691	10
MZ006A_Loxapine_8000_C1_tech1_WC_P5_t10_POS.d	Loxapine	80	C1	tech1	WC	P5	t10	3421308	area_is_caffeine	179285	44	0.882609757946438	10
MZ006A_Loxapine_8000_C1_tech2_WC_P5_t10_POS.d	Loxapine	80	C1	tech2	WC	P5	t10	2821053	area_is_caffeine	188208	44	0.6932560575199859	10
MZ006A_Loxapine_8000_C2_tech1_SN_P5_t10_POS.d	Loxapine	80	C2	tech1	SN	P5	t10	1570639	area_is_caffeine	157062	44	0.34854451284755406	10
MZ006A_Loxapine_8000_C2_tech2_SN_P5_t10_POS.d	Loxapine	80	C2	tech2	SN	P5	t10	1510301	area_is_caffeine	167946	44	0.31343453155053663	10
MZ006A_Loxapine_8000_C2_tech1_WC_P5_t10_POS.d	Loxapine	80	C2	tech1	WC	P5	t10	2064764	area_is_caffeine	168218	44	0.427810018417258	10
MZ006A_Loxapine_8000_C2_tech2_WC_P5_t10_POS.d	Loxapine	80	C2	tech2	WC	P5	t10	1995072	area_is_caffeine	186179	44	0.37349163248101924	10
MZ006A_Omeprazole_8000_C1_tech1_SN_P5_t10_POS.d	Omeprazole	80	C1	tech1	SN	P5	t10	3990	area_is_warfarin	1487023	43	0.001029066662130337	10
MZ006A_Omeprazole_8000_C1_tech2_SN_P5_t10_POS.d	Omeprazole	80	C1	tech2	SN	P5	t10	13822	area_is_warfarin	1525231	43	0.003475550186993905	10
MZ006A_Omeprazole_8000_C1_tech1_WC_P5_t10_POS.d	Omeprazole	80	C1	tech1	WC	P5	t10	5084	area_is_warfarin	1511777	43	0.001289751694839096	10
MZ006A_Omeprazole_8000_C1_tech2_WC_P5_t10_POS.d	Omeprazole	80	C1	tech2	WC	P5	t10	9595	area_is_warfarin	1564194	43	0.0023525705846136526	10
MZ006A_Omeprazole_8000_C2_tech1_SN_P5_t10_POS.d	Omeprazole	80	C2	tech1	SN	P5	t10	7704	area_is_warfarin	1382660	43	0.0022865276523895755	10
MZ006A_Omeprazole_8000_C2_tech2_SN_P5_t10_POS.d	Omeprazole	80	C2	tech2	SN	P5	t10	12195	area_is_warfarin	1423017	43	0.0035167969903578157	10
MZ006A_Omeprazole_8000_C2_tech1_WC_P5_t10_POS.d	Omeprazole	80	C2	tech1	WC	P5	t10	9062	area_is_warfarin	1467206	43	0.0025345948396671026	10
MZ006A_Omeprazole_8000_C2_tech2_WC_P5_t10_POS.d	Omeprazole	80	C2	tech2	WC	P5	t10	14048	area_is_warfarin	1483203	43	0.0038867757651992593	10
MZ006A_Aprepitant_3000_C1_tech1_SN_P8_t10_POS	Aprepitant	30	C1	tech1	SN	P8	t10	4005151	area_is_2-amino-cpb	470419	88	0.34007421971179497	10
MZ006A_Aprepitant_3000_C1_tech2_SN_P8_t10_POS	Aprepitant	30	C1	tech2	SN	P8	t10	5169436	area_is_2-amino-cpb	435859	88	0.47373646516308676	10
MZ006A_Aprepitant_3000_C1_tech1_WC_P9_t10_POS	Aprepitant	30	C1	tech1	WC	P9	t10	8032159	area_is_2-amino-cpb	433419	88	0.7402254650717968	10
MZ006A_Aprepitant_3000_C1_tech2_WC_P9_t10_POS	Aprepitant	30	C1	tech2	WC	P9	t10	8913123	area_is_2-amino-cpb	421666	88	0.8443081587488301	10
MZ006A_Aprepitant_3000_C2_tech1_SN_P9_t10_POS	Aprepitant	30	C2	tech1	SN	P9	t10	5094503	area_is_2-amino-cpb	450891	88	0.37881971371665557	10
MZ006A_Aprepitant_3000_C2_tech2_SN_P9_t10_POS	Aprepitant	30	C2	tech2	SN	P9	t10	6820162	area_is_2-amino-cpb	435977	88	0.5244854296388366	10
MZ006A_Aprepitant_3000_C2_tech1_WC_P9_t10_POS	Aprepitant	30	C2	tech1	WC	P9	t10	7488802	area_is_2-amino-cpb	429249	88	0.5849319878342215	10
MZ006A_Aprepitant_3000_C2_tech2_WC_P10_t10_POS	Aprepitant	30	C2	tech2	WC	P10	t10	9171376	area_is_2-amino-cpb	411872	88	0.7465768960287023	10
MZ006A_Aripiprazole_2000_C1_tech1_SN_P8_t10_POS	Aripiprazole	20	C1	tech1	SN	P8	t10	1639014	area_is_sulfamethoxazole	731095	43	0.2035120885103162	10
MZ006A_Aripiprazole_2000_C1_tech2_SN_P8_t10_POS	Aripiprazole	20	C1	tech2	SN	P8	t10	2089012	area_is_sulfamethoxazole	703187	43	0.26968169132740777	10
MZ006A_Aripiprazole_2000_C1_tech1_WC_P9_t10_POS	Aripiprazole	20	C1	tech1	WC	P9	t10	4097230	area_is_sulfamethoxazole	719415	43	0.5170019926408463	10
MZ006A_Aripiprazole_2000_C1_tech2_WC_P9_t10_POS	Aripiprazole	20	C1	tech2	WC	P9	t10	6508000	area_is_sulfamethoxazole	727319	43	0.8122766575342166	10
MZ006A_Aripiprazole_2000_C2_tech1_SN_P9_t10_POS	Aripiprazole	20	C2	tech1	SN	P9	t10	1613212	area_is_sulfamethoxazole	688559	43	0.25159070923175875	10
MZ006A_Aripiprazole_2000_C2_tech2_SN_P9_t10_POS	Aripiprazole	20	C2	tech2	SN	P9	t10	1455048	area_is_sulfamethoxazole	710515	43	0.2199117244608895	10
MZ006A_Aripiprazole_2000_C2_tech1_WC_P9_t10_POS	Aripiprazole	20	C2	tech1	WC	P9	t10	4580409	area_is_sulfamethoxazole	691496	43	0.711309979583195	10
MZ006A_Aripiprazole_2000_C2_tech2_WC_P10_t10_POS	Aripiprazole	20	C2	tech2	WC	P10	t10	3658552	area_is_sulfamethoxazole	678246	43	0.579250351157987	10
MZ006A_Clomiphene_2000_C1_tech1_SN_P8_t10_POS	Clomiphene	20	C1	tech1	SN	P8	t10	606020	area_is_caffeine	286827	42	0.050452091732075516	10
MZ006A_Clomiphene_2000_C1_tech2_SN_P8_t10_POS	Clomiphene	20	C1	tech2	SN	P8	t10	1065497	area_is_caffeine	242363	42	0.10497796792260024	10
MZ006A_Clomiphene_2000_C1_tech1_WC_P9_t10_POS	Clomiphene	20	C1	tech1	WC	P9	t10	5574837	area_is_caffeine	261503	42	0.5090585643913366	10
MZ006A_Clomiphene_2000_C1_tech2_WC_P9_t10_POS	Clomiphene	20	C1	tech2	WC	P9	t10	6663015	area_is_caffeine	247427	42	0.6430369836650172	10
MZ006A_Clomiphene_2000_C2_tech1_SN_P9_t10_POS	Clomiphene	20	C2	tech1	SN	P9	t10	889116	area_is_caffeine	252423	42	0.07253725663569255	10
MZ006A_Clomiphene_2000_C2_tech2_SN_P9_t10_POS	Clomiphene	20	C2	tech2	SN	P9	t10	1234375	area_is_caffeine	231986	42	0.10957638419152668	10
MZ006A_Clomiphene_2000_C2_tech1_WC_P9_t10_POS	Clomiphene	20	C2	tech1	WC	P9	t10	5784184	area_is_caffeine	253815	42	0.46930636035248885	10
MZ006A_Clomiphene_2000_C2_tech2_WC_P10_t10_POS	Clomiphene	20	C2	tech2	WC	P10	t10	5889803	area_is_caffeine	233333	42	0.5198238827992673	10
MZ006A_Ciprofloxacin_2000_C1_tech1_SN_P8_t10_POS	Ciprofloxacin	20	C1	tech1	SN	P8	t10	3400981	area_is_caffeine	204174	43	0.9468829504721943	10
MZ006A_Ciprofloxacin_2000_C1_tech1_WC_P9_t10_POS	Ciprofloxacin	20	C1	tech1	WC	P9	t10	3510370	area_is_caffeine	178969	43	1.1149813706295906	10
MZ006A_Ciprofloxacin_2000_C1_tech2_SN_P8_t10_POS	Ciprofloxacin	20	C1	tech2	SN	P8	t10	3424229	area_is_caffeine	194038	43	1.0031561491716756	10
MZ006A_Ciprofloxacin_2000_C1_tech2_WC_P9_t10_POS	Ciprofloxacin	20	C1	tech2	WC	P9	t10	3359034	area_is_caffeine	194857	43	0.9799206643920697	10
MZ006A_Ciprofloxacin_2000_C2_tech1_SN_P9_t10_POS	Ciprofloxacin	20	C2	tech1	SN	P9	t10	3365446	area_is_caffeine	188961	43	1.0620404230920222	10
MZ006A_Ciprofloxacin_2000_C2_tech1_WC_P9_t10_POS	Ciprofloxacin	20	C2	tech1	WC	P9	t10	3474914	area_is_caffeine	197465	43	1.0493600600156672	10
MZ006A_Ciprofloxacin_2000_C2_tech2_SN_P9_t10_POS	Ciprofloxacin	20	C2	tech2	SN	P9	t10	3545275	area_is_caffeine	212003	43	0.9971913917041023	10
MZ006A_Ciprofloxacin_2000_C2_tech2_WC_P10_t10_POS	Ciprofloxacin	20	C2	tech2	WC	P10	t10	3467004	area_is_caffeine	200413	43	1.0315708295511257	10
MZ006A_Dienestrol_2000_C1_tech1_SN_P8_t10_POS	Dienestrol	20	C1	tech1	SN	P8	t10	251439	area_is_sulfamethoxazole	623470	42	0.6661065173655846	10
MZ006A_Dienestrol_2000_C1_tech2_SN_P8_t10_POS	Dienestrol	20	C1	tech2	SN	P8	t10	196957	area_is_sulfamethoxazole	591225	42	0.5502312266776259	10
MZ006A_Dienestrol_2000_C1_tech1_WC_P9_t10_POS	Dienestrol	20	C1	tech1	WC	P9	t10	275966	area_is_sulfamethoxazole	608577	42	0.7489738363457642	10
MZ006A_Dienestrol_2000_C1_tech2_WC_P9_t10_POS	Dienestrol	20	C1	tech2	WC	P9	t10	186567	area_is_sulfamethoxazole	558478	42	0.5517665412095012	10
MZ006A_Dienestrol_2000_C2_tech1_SN_P9_t10_POS	Dienestrol	20	C2	tech1	SN	P9	t10	277145	area_is_sulfamethoxazole	594988	42	0.79417182126409	10
MZ006A_Dienestrol_2000_C2_tech2_SN_P9_t10_POS	Dienestrol	20	C2	tech2	SN	P9	t10	273935	area_is_sulfamethoxazole	599863	42	0.7785940520934087	10
MZ006A_Dienestrol_2000_C2_tech1_WC_P9_t10_POS	Dienestrol	20	C2	tech1	WC	P9	t10	305203	area_is_sulfamethoxazole	567581	42	0.9168041735862339	10
MZ006A_Dienestrol_2000_C2_tech2_WC_P10_t10_POS	Dienestrol	20	C2	tech2	WC	P10	t10	289882	area_is_sulfamethoxazole	568220	42	0.8698019270816902	10
MZ006A_Mecillinam_2000_C1_tech1_SN_P8_t10_POS	Mecillinam	20	C1	tech1	SN	P8	t10	1385453	area_is_caffeine	297986	44	0.20615075053298526	10
MZ006A_Mecillinam_2000_C1_tech2_SN_P8_t10_POS	Mecillinam	20	C1	tech2	SN	P8	t10	1290039	area_is_caffeine	275435	44	0.20766949047178468	10
MZ006A_Mecillinam_2000_C1_tech1_WC_P9_t10_POS	Mecillinam	20	C1	tech1	WC	P9	t10	1139922	area_is_caffeine	280316	44	0.1803085128824995	10
MZ006A_Mecillinam_2000_C1_tech2_WC_P9_t10_POS	Mecillinam	20	C1	tech2	WC	P9	t10	1169677	area_is_caffeine	267772	44	0.1936822275185628	10
MZ006A_Mecillinam_2000_C2_tech1_SN_P9_t10_POS	Mecillinam	20	C2	tech1	SN	P9	t10	1162359	area_is_caffeine	270192	44	0.19033483727875114	10
MZ006A_Mecillinam_2000_C2_tech2_SN_P9_t10_POS	Mecillinam	20	C2	tech2	SN	P9	t10	1211283	area_is_caffeine	281343	44	0.19048465537163717	10
MZ006A_Mecillinam_2000_C2_tech1_WC_P9_t10_POS	Mecillinam	20	C2	tech1	WC	P9	t10	1146281	area_is_caffeine	287694	44	0.17628314007945498	10
MZ006A_Mecillinam_2000_C2_tech2_WC_P10_t10_POS	Mecillinam	20	C2	tech2	WC	P10	t10	1071039	area_is_caffeine	290566	44	0.16308385878321918	10
MZ006A_Aprepitant_0500_C1_tech1_SN_P3_t10_POS	Aprepitant	5	C1	tech1	SN	P3	t10	541782	area_is_2-amino-cpb	324630	88	0.0498682201591816	10
MZ006A_Aprepitant_0500_C1_tech1_WC_P3_t10_POS	Aprepitant	5	C1	tech1	WC	P3	t10	2110536	area_is_2-amino-cpb	315048	88	0.20017230277498013	10
MZ006A_Aprepitant_0500_C1_tech2_SN_P3_t10_POS	Aprepitant	5	C1	tech2	SN	P3	t10	195998	area_is_2-amino-cpb	334728	88	0.01749635351118842	10
MZ006A_Aprepitant_0500_C1_tech2_WC_P3_t10_POS	Aprepitant	5	C1	tech2	WC	P3	t10	1389881	area_is_2-amino-cpb	320135	88	0.12972760735878627	10
MZ006A_Aprepitant_0500_C2_tech1_SN_P3_t10_POS	Aprepitant	5	C2	tech1	SN	P3	t10	473601	area_is_2-amino-cpb	274864	88	0.24120935805493304	10
MZ006A_Aprepitant_0500_C2_tech1_WC_P3_t10_POS	Aprepitant	5	C2	tech1	WC	P3	t10	1835147	area_is_2-amino-cpb	338696	88	0.7585080510856631	10
MZ006A_Aprepitant_0500_C2_tech2_SN_P3_t10_POS	Aprepitant	5	C2	tech2	SN	P3	t10	458925	area_is_2-amino-cpb	305520	88	0.2102816982249154	10
MZ006A_Aprepitant_0500_C2_tech2_WC_P3_t10_POS	Aprepitant	5	C2	tech2	WC	P3	t10	1831696	area_is_2-amino-cpb	326585	88	0.7851571098514559	10
MZ006A_Mefloquine_2000_C1_tech1_SN_P8_t10_POS	Mefloquine	20	C1	tech1	SN	P8	t10	3280149	area_is_caffeine	248441	44	0.13519071411045117	10
MZ006A_Mefloquine_2000_C1_tech1_WC_P9_t10_POS	Mefloquine	20	C1	tech1	WC	P9	t10	15557227	area_is_caffeine	260929	44	0.6105010253520697	10
MZ006A_Mefloquine_2000_C1_tech2_SN_P8_t10_POS	Mefloquine	20	C1	tech2	SN	P8	t10	3843304	area_is_caffeine	253325	44	0.15534713403454836	10
MZ006A_Mefloquine_2000_C1_tech2_WC_P9_t10_POS	Mefloquine	20	C1	tech2	WC	P9	t10	18055134	area_is_caffeine	250332	44	0.7385176953280763	10
MZ006A_Mefloquine_2000_C2_tech1_SN_P9_t10_POS	Mefloquine	20	C2	tech1	SN	P9	t10	4120543	area_is_caffeine	232256	44	0.177067572514827	10
MZ006A_Mefloquine_2000_C2_tech1_WC_P9_t10_POS	Mefloquine	20	C2	tech1	WC	P9	t10	16081036	area_is_caffeine	220605	44	0.7275288129224965	10
MZ006A_Mefloquine_2000_C2_tech2_SN_P9_t10_POS	Mefloquine	20	C2	tech2	SN	P9	t10	4226125	area_is_caffeine	242593	44	0.17386637452475256	10
MZ006A_Mefloquine_2000_C2_tech2_WC_P10_t10_POS	Mefloquine	20	C2	tech2	WC	P10	t10	17029633	area_is_caffeine	232478	44	0.7310969178209187	10
MZ006A_Methotrexate_2000_C1_tech1_SN_P8_t10_POS	Methotrexate	20	C1	tech1	SN	P8	t10	1329676	area_is_sulfamethoxazole	726549	44	0.8180538326875672	10
MZ006A_Methotrexate_2000_C1_tech1_WC_P9_t10_POS	Methotrexate	20	C1	tech1	WC	P9	t10	1299896	area_is_sulfamethoxazole	721425	44	0.8054125309749283	10
MZ006A_Methotrexate_2000_C1_tech2_SN_P8_t10_POS	Methotrexate	20	C1	tech2	SN	P8	t10	1325352	area_is_sulfamethoxazole	744434	44	0.7958037855347548	10
MZ006A_Methotrexate_2000_C1_tech2_WC_P9_t10_POS	Methotrexate	20	C1	tech2	WC	P9	t10	1420111	area_is_sulfamethoxazole	733646	44	0.8652402227670043	10
MZ006A_Methotrexate_2000_C2_tech1_SN_P9_t10_POS	Methotrexate	20	C2	tech1	SN	P9	t10	1041698	area_is_sulfamethoxazole	677158	44	0.6569573228110415	10
MZ006A_Methotrexate_2000_C2_tech1_WC_P10_t10_POS	Methotrexate	20	C2	tech1	WC	P10	t10	1102961	area_is_sulfamethoxazole	696720	44	0.6760630804994551	10
MZ006A_Methotrexate_2000_C2_tech2_SN_P9_t10_POS	Methotrexate	20	C2	tech2	SN	P9	t10	1284585	area_is_sulfamethoxazole	670273	44	0.8184581208693721	10
MZ006A_Methotrexate_2000_C2_tech2_WC_P10_t10_POS	Methotrexate	20	C2	tech2	WC	P10	t10	1271920	area_is_sulfamethoxazole	608200	44	0.8930971874676935	10
MZ006A_Oxolinic acid_2000_C1_tech1_SN_P8_t10_POS	Oxolinic acid	20	C1	tech1	SN	P8	t10	2772747	area_is_sulfamethoxazole	660491	43	0.9693156048212604	10
MZ006A_Oxolinic acid_2000_C1_tech2_SN_P8_t10_POS	Oxolinic acid	20	C1	tech2	SN	P8	t10	2863805	area_is_sulfamethoxazole	737893	43	0.8961318581537283	10
MZ006A_Oxolinic acid_2000_C1_tech1_WC_P9_t10_POS	Oxolinic acid	20	C1	tech1	WC	P9	t10	3109327	area_is_sulfamethoxazole	637420	43	1.1263220247420622	10
MZ006A_Oxolinic acid_2000_C1_tech2_WC_P9_t10_POS	Oxolinic acid	20	C1	tech2	WC	P9	t10	2898671	area_is_sulfamethoxazole	708721	43	0.9443771897078184	10
MZ006A_Oxolinic acid_2000_C2_tech1_SN_P9_t10_POS	Oxolinic acid	20	C2	tech1	SN	P9	t10	1772704	area_is_sulfamethoxazole	703220	43	0.7735421911171747	10
MZ006A_Oxolinic acid_2000_C2_tech2_SN_P9_t10_POS	Oxolinic acid	20	C2	tech2	SN	P9	t10	2075470	area_is_sulfamethoxazole	683157	43	0.9322554543888063	10
MZ006A_Oxolinic acid_2000_C2_tech1_WC_P10_t10_POS	Oxolinic acid	20	C2	tech1	WC	P10	t10	2141654	area_is_sulfamethoxazole	645451	43	1.0181810882496536	10
MZ006A_Oxolinic acid_2000_C2_tech2_WC_P10_t10_POS	Oxolinic acid	20	C2	tech2	WC	P10	t10	2321930	area_is_sulfamethoxazole	671216	43	1.0615142238000386	10
MZ006A_Simvastatin_2000_C1_tech1_SN_P8_t10_POS	Simvastatin	20	C1	tech1	SN	P8	t10	412647	area_is_warfarin	4425158	43	0.22360833522931614	10
MZ006A_Simvastatin_2000_C1_tech2_SN_P8_t10_POS	Simvastatin	20	C1	tech2	SN	P8	t10	351922	area_is_warfarin	4030457	43	0.209377593047608	10
MZ006A_Simvastatin_2000_C1_tech1_WC_P9_t10_POS	Simvastatin	20	C1	tech1	WC	P9	t10	1385380	area_is_warfarin	4546861	43	0.7306263212133169	10
MZ006A_Simvastatin_2000_C1_tech2_WC_P9_t10_POS	Simvastatin	20	C1	tech2	WC	P9	t10	1183857	area_is_warfarin	4568614	43	0.6213736865286732	10
MZ006A_Simvastatin_2000_C2_tech1_SN_P9_t10_POS	Simvastatin	20	C2	tech1	SN	P9	t10	413021	area_is_warfarin	4532681	43	0.261930439197952	10
MZ006A_Simvastatin_2000_C2_tech2_SN_P9_t10_POS	Simvastatin	20	C2	tech2	SN	P9	t10	374641	area_is_warfarin	4344263	43	0.24789523981612335	10
MZ006A_Simvastatin_2000_C2_tech1_WC_P10_t10_POS	Simvastatin	20	C2	tech1	WC	P10	t10	1621269	area_is_warfarin	4661123	43	0.9998469082230554	10
MZ006A_Simvastatin_2000_C2_tech2_WC_P10_t10_POS	Simvastatin	20	C2	tech2	WC	P10	t10	1418703	area_is_warfarin	4487330	43	0.908808689689717	10
MZ006A_Tamoxifen_2000_C1_tech1_SN_P8_t10_POS	Tamoxifen	20	C1	tech1	SN	P8	t10	1546403	area_is_sulfamethoxazole	657377	43	0.12871260702609877	10
MZ006A_Tamoxifen_2000_C1_tech2_SN_P9_t10_POS	Tamoxifen	20	C1	tech2	SN	P9	t10	5334220	area_is_sulfamethoxazole	713307	43	0.40917335572832897	10
MZ006A_Tamoxifen_2000_C1_tech1_WC_P9_t10_POS	Tamoxifen	20	C1	tech1	WC	P9	t10	14178129	area_is_sulfamethoxazole	670342	43	1.1572718815772007	10
MZ006A_Tamoxifen_2000_C1_tech2_WC_P9_t10_POS	Tamoxifen	20	C1	tech2	WC	P9	t10	13088925	area_is_sulfamethoxazole	640825	43	1.117576964295442	10
MZ006A_Tamoxifen_2000_C2_tech1_SN_P9_t10_POS	Tamoxifen	20	C2	tech1	SN	P9	t10	1977157	area_is_sulfamethoxazole	676682	43	0.13051404417826826	10
MZ006A_Tamoxifen_2000_C2_tech2_SN_P9_t10_POS	Tamoxifen	20	C2	tech2	SN	P9	t10	1396116	area_is_sulfamethoxazole	669620	43	0.09313090054548519	10
MZ006A_Tamoxifen_2000_C2_tech1_WC_P10_t10_POS	Tamoxifen	20	C2	tech1	WC	P10	t10	11622114	area_is_sulfamethoxazole	672870	43	0.7715333085727847	10
MZ006A_Tamoxifen_2000_C2_tech2_WC_P10_t10_POS	Tamoxifen	20	C2	tech2	WC	P10	t10	10790471	area_is_sulfamethoxazole	660534	43	0.729702676837337	10
SD006_Niclosamide_20_C1_SN_tech1_t10_P8-D9	Niclosamide	20	C1	tech1	SN	P8	t10	149635	area_is_13c-niclosamide	2094862	44	0.13679774005178122	10
SD006_Niclosamide_20_C1_SN_tech2_t10_P8-G11	Niclosamide	20	C1	tech2	SN	P8	t10	139493	area_is_13c-niclosamide	2373417	44	0.1125588168532719	10
SD006_Niclosamide_20_C1_WC_tech1_t10_P9-H2	Niclosamide	20	C1	tech1	WC	P9	t10	234619	area_is_13c-niclosamide	2111239	44	0.21282710289035692	10
SD006_Niclosamide_20_C1_WC_tech2_t10_P9-C5	Niclosamide	20	C1	tech2	WC	P9	t10	162752	area_is_13c-niclosamide	1985020	44	0.1570227579272609	10
SD006_Niclosamide_20_C2_SN_tech1_t10_P9-F7	Niclosamide	20	C2	tech1	SN	P9	t10	138415	area_is_13c-niclosamide	2033976	44	0.11041882546903746	10
SD006_Niclosamide_20_C2_SN_tech2_t10_P9-A10	Niclosamide	20	C2	tech2	SN	P9	t10	126367	area_is_13c-niclosamide	2163400	44	0.09477693070513915	10
SD006_Niclosamide_20_C2_WC_tech1_t10_P10-B1	Niclosamide	20	C2	tech1	WC	P10	t10	215722	area_is_13c-niclosamide	1814401	44	0.19291542399135866	10
SD006_Niclosamide_20_C2_WC_tech2_t10_P10-E3	Niclosamide	20	C2	tech2	WC	P10	t10	182138	area_is_13c-niclosamide	2007780	44	0.14719404151436072	10
